RoomsCount;TotalArea;FloorType;WallType;RepairType;BuildingAge;BalconyBlockPresence;ElevatorPresence;BanksCount;BarsCount;KindergartensCount;FillingStationsCount;CafesCount;CinemasCount;SubwayStationcCount;ClothingStoresCount;PublicTransportStopsCount;CulturalParksCount;PizzeriasCount;ChildsClinicsCount;PostOfficesCount;DentalClinicsCount;GroceryStoresCount;ShoppingMallsCount;UniversitiesCount;SchoolsCount;Value
2;70;Не первый и не последний;Кирпичные;Дизайнерский ремонт;10;Да;Да;16;11;12;2;17;0;1;17;7;4;0;6;2;28;15;4;40;3;6950000
3;112;Не первый и не последний;Кирпичные;Дизайнерский ремонт;10;Нет;Да;16;11;12;2;17;0;1;17;7;4;0;6;2;28;15;4;40;3;11300000
2;75;Не первый и не последний;Кирпичные;Дизайнерский ремонт;10;Да;Нет;16;11;12;2;17;0;1;17;7;4;0;6;2;28;15;4;40;3;6500000
3;112;Не первый и не последний;Кирпичные;Дизайнерский ремонт;10;Да;Нет;16;11;12;2;17;0;1;17;7;4;0;6;2;28;15;4;40;3;11800000
2;70;Не первый и не последний;Кирпичные;Дизайнерский ремонт;10;Да;Да;39;32;8;6;47;5;1;61;13;6;7;4;1;36;15;4;42;5;8700000
4;118;Не первый и не последний;Кирпичные;Дизайнерский ремонт;10;Да;Да;39;32;8;6;47;5;1;61;13;6;7;4;1;36;15;4;42;5;11700000
2;58;Последний;Панельные;Дизайнерский ремонт;10;Да;Да;3;1;7;0;0;1;0;6;9;1;2;1;0;5;14;4;0;2;3670000
2;64;Последний;Кирпичные;Евроремонт;10;Да;Да;11;2;8;2;2;1;1;8;5;1;2;3;1;10;17;8;0;5;5300000
3;90,8;Последний;Кирпичные;Евроремонт;10;Да;Да;11;2;8;2;2;1;1;8;5;1;2;3;1;10;17;8;0;5;7349000
2;45,6;Не первый и не последний;Кирпичные;Евроремонт;10;Да;Нет;2;0;7;4;2;0;0;27;6;1;1;0;1;1;5;3;0;4;3650000
3;100,2;Не первый и не последний;Кирпичные;Евроремонт;10;Да;Да;4;4;6;3;0;0;0;4;4;0;3;1;1;5;11;7;18;2;7300000
1;43,6;Не первый и не последний;Кирпичные;Евроремонт;10;Да;Да;4;4;7;3;0;0;0;4;4;0;3;1;1;5;11;7;18;2;2450000
3;77,9;Последний;Кирпичные;Евроремонт;10;Да;Да;4;4;7;3;0;0;0;4;4;0;3;1;1;5;11;7;18;2;3900000
3;72;Не первый и не последний;Кирпичные;Евроремонт;10;Да;Да;0;0;2;3;1;0;0;1;2;0;0;0;2;1;4;0;1;3;4550000
2;43,3;Не первый и не последний;Кирпичные;Евроремонт;10;Да;Да;17;11;11;3;16;0;1;21;12;4;0;8;2;29;15;4;19;6;4700000
3;106,4;Не первый и не последний;Кирпичные;Евроремонт;10;Да;Да;17;11;11;3;16;0;1;21;12;4;0;8;2;29;15;4;19;6;11290000
2;75,3;Не первый и не последний;Кирпичные;Евроремонт;10;Да;Да;16;11;12;2;17;0;1;17;7;4;0;6;2;28;15;4;40;3;6550000
1;38,1;Не первый и не последний;Кирпичные;Евроремонт;10;Нет;Да;16;11;12;2;17;0;1;17;7;4;0;6;2;28;15;4;40;3;3700000
1;39,5;Не первый и не последний;Кирпичные;Евроремонт;10;Да;Да;16;11;12;2;17;0;1;17;7;4;0;6;2;28;15;4;40;3;4200000
1;36,8;Не первый и не последний;Кирпичные;Евроремонт;10;Да;Нет;1;0;1;0;0;0;0;0;4;0;0;2;1;0;2;0;0;2;2350000
1;40;Не первый и не последний;Кирпичные;Евроремонт;10;Да;Да;17;11;9;3;17;1;3;26;18;6;0;8;2;26;17;7;20;5;4000000
1;44,8;Не первый и не последний;Кирпичные;Евроремонт;10;Да;Да;2;1;7;2;0;0;0;5;13;0;1;3;2;10;14;2;1;5;3500000
2;63;Не первый и не последний;Кирпичные;Евроремонт;10;Да;Да;6;2;4;4;1;0;0;8;7;2;1;10;3;13;15;5;7;10;5300000
3;73,6;Не первый и не последний;Кирпичные;Евроремонт;10;Да;Да;6;2;4;4;1;0;0;8;7;2;1;10;3;13;15;5;7;10;6000000
2;62,4;Не первый и не последний;Монолитные;Евроремонт;10;Да;Да;12;0;10;4;2;0;0;4;7;2;4;7;2;12;12;3;27;6;5800000
2;71;Не первый и не последний;Монолитные;Евроремонт;10;Да;Да;41;14;13;2;17;3;2;40;14;2;8;10;4;24;15;11;49;7;8160000
3;102,4;Не первый и не последний;Монолитные;Евроремонт;10;Да;Да;41;14;13;2;17;3;2;40;14;2;8;10;4;24;15;11;49;7;8700000
2;75,9;Не первый и не последний;Панельные;Евроремонт;10;Нет;Да;1;0;6;0;0;0;0;1;5;0;0;2;1;4;5;1;0;2;3750000
2;56,1;Не первый и не последний;Панельные;Евроремонт;10;Да;Да;4;1;7;0;0;1;0;8;9;1;2;1;1;5;16;5;0;2;3600000
2;52;Не первый и не последний;Смешанные;Евроремонт;10;Да;Да;4;1;10;3;0;1;0;8;10;1;2;1;1;5;15;6;0;2;3300000
2;69,5;Не первый и не последний;Кирпичные;Косметический ремонт;10;Да;Нет;11;2;8;2;2;1;1;8;5;1;2;3;1;10;17;8;0;5;5600000
3;101;Первый;Кирпичные;Косметический ремонт;10;Да;Да;4;4;6;3;0;0;0;4;4;0;3;1;1;5;11;7;18;2;5400000
1;43;Не первый и не последний;Кирпичные;Косметический ремонт;10;Да;Нет;30;13;17;1;18;2;1;22;9;4;6;4;3;28;16;6;51;6;4600000
3;76;Не первый и не последний;Кирпичные;Косметический ремонт;10;Да;Да;3;2;5;4;3;0;0;2;4;1;0;8;3;8;7;2;0;5;5500000
2;78;Не первый и не последний;Кирпичные;Косметический ремонт;10;Да;Нет;16;11;12;2;17;0;1;17;7;4;0;6;2;28;15;4;40;3;7600000
2;61,4;Не первый и не последний;Монолитные;Косметический ремонт;10;Да;Нет;5;1;10;1;5;1;0;2;7;2;1;6;2;16;13;1;1;9;4750000
3;88;Не первый и не последний;Монолитные;Косметический ремонт;10;Да;Нет;41;14;13;2;17;3;2;40;14;2;8;10;4;24;15;11;49;7;8400000
2;56,2;Не первый и не последний;Панельные;Косметический ремонт;10;Да;Да;3;1;7;0;0;1;0;6;9;1;2;1;0;5;14;4;0;2;3670000
3;72,6;Первый;Панельные;Косметический ремонт;10;Да;Нет;11;2;14;0;2;0;0;5;13;5;1;7;2;14;23;3;0;8;4450000
2;57,6;Последний;Панельные;Косметический ремонт;10;Да;Да;3;1;7;1;0;1;0;6;8;1;2;1;0;5;13;4;0;2;3950000
3;73;Не первый и не последний;Панельные;Косметический ремонт;10;Да;Нет;3;1;7;1;0;1;0;6;8;1;2;1;0;5;13;4;0;2;4350000
1;42,3;Не первый и не последний;Смешанные;Косметический ремонт;10;Да;Да;0;1;2;0;0;0;0;1;1;0;0;1;1;1;1;0;1;2;3050000
6;323;Не первый и не последний;Кирпичные;Без ремонта;11;Да;Нет;2;2;3;1;2;0;0;3;2;1;0;0;1;2;2;2;0;4;12500000
6;295;Последний;Кирпичные;Дизайнерский ремонт;11;Да;Да;26;7;9;2;3;3;1;18;9;0;3;9;4;20;18;10;27;7;21500000
1;45;Не первый и не последний;Кирпичные;Дизайнерский ремонт;11;Да;Да;2;2;3;1;2;0;0;3;2;1;0;0;1;2;2;2;0;4;3550000
2;76,2;Не первый и не последний;Кирпичные;Дизайнерский ремонт;11;Да;Да;39;8;18;1;9;2;1;38;13;2;2;11;2;24;17;10;13;10;6850000
3;110;Не первый и не последний;Кирпичные;Дизайнерский ремонт;11;Да;Да;39;8;18;1;9;2;1;38;13;2;2;11;2;24;17;10;13;10;17000000
1;49,8;Не первый и не последний;Кирпичные;Дизайнерский ремонт;11;Да;Да;17;10;6;1;13;1;1;15;6;4;5;1;2;16;11;4;22;1;4350000
2;67;Не первый и не последний;Панельные;Дизайнерский ремонт;11;Да;Да;7;4;12;0;0;1;0;4;7;2;1;3;2;3;17;3;0;7;4000000
3;80;Не первый и не последний;Смешанные;Дизайнерский ремонт;11;Да;Нет;19;7;10;3;21;2;2;13;8;2;2;6;1;20;20;5;3;7;7900000
4;115,6;Не первый и не последний;Смешанные;Дизайнерский ремонт;11;Нет;Нет;20;7;10;3;22;1;2;13;7;2;2;9;2;24;20;5;3;7;11500000
1;37,6;Не первый и не последний;Кирпичные;Евроремонт;11;Да;Да;3;1;5;4;0;0;0;4;2;1;1;5;1;7;2;2;3;6;3750000
1;37;Не первый и не последний;Кирпичные;Евроремонт;11;Да;Да;3;1;5;4;0;0;0;4;2;1;1;5;1;7;2;2;3;6;3998000
2;70;Первый;Кирпичные;Евроремонт;11;Да;Да;3;1;5;4;0;0;0;4;2;1;1;5;1;7;2;2;3;6;5650000
3;97;Не первый и не последний;Кирпичные;Евроремонт;11;Да;Да;3;1;5;4;0;0;0;4;2;1;1;5;1;7;2;2;3;6;8200000
3;66,6;Первый;Кирпичные;Евроремонт;11;Нет;Да;5;3;5;3;1;0;0;1;8;2;1;7;1;7;5;1;7;5;4300000
1;41;Не первый и не последний;Кирпичные;Евроремонт;11;Да;Да;20;6;10;7;22;1;1;18;11;2;2;8;2;28;16;9;5;5;4100000
2;80;Не первый и не последний;Кирпичные;Евроремонт;11;Да;Да;26;10;10;1;3;3;1;17;8;1;3;8;3;22;16;8;3;8;6800000
6;236,8;Не первый и не последний;Кирпичные;Евроремонт;11;Да;Да;26;7;9;2;3;3;1;18;9;0;3;9;4;20;18;10;27;7;19900000
2;49,7;Первый;Кирпичные;Евроремонт;11;Нет;Да;7;2;6;4;1;0;0;3;6;4;0;4;1;9;14;1;0;4;3400000
3;100,1;Не первый и не последний;Кирпичные;Евроремонт;11;Да;Да;2;2;3;1;2;0;0;3;2;1;0;0;1;2;2;2;0;4;9000000
3;102;Не первый и не последний;Кирпичные;Евроремонт;11;Да;Да;2;2;3;1;2;0;0;3;2;1;0;0;1;2;2;2;0;4;5940000
3;101,5;Не первый и не последний;Кирпичные;Евроремонт;11;Да;Да;2;2;3;1;2;0;0;3;2;1;0;0;1;2;2;2;0;4;7150000
5;176,1;Не первый и не последний;Кирпичные;Евроремонт;11;Да;Да;36;29;10;6;38;4;2;73;14;6;4;8;2;29;15;4;14;4;16100000
2;81;Не первый и не последний;Кирпичные;Евроремонт;11;Да;Да;36;29;10;6;38;4;2;73;14;6;4;8;2;29;15;4;14;4;6990000
1;43,5;Не первый и не последний;Кирпичные;Евроремонт;11;Да;Да;17;10;6;1;13;1;1;15;6;4;5;1;2;16;11;4;22;1;3789000
1;42;Не первый и не последний;Кирпичные;Евроремонт;11;Да;Да;17;10;6;1;13;1;1;15;6;4;5;1;2;16;11;4;22;1;3760000
2;60;Последний;Кирпичные;Евроремонт;11;Да;Да;17;10;6;1;13;1;1;15;6;4;5;1;2;16;11;4;22;1;5850000
3;82,1;Не первый и не последний;Кирпичные;Евроремонт;11;Да;Да;17;10;6;1;13;1;1;15;6;4;5;1;2;16;11;4;22;1;7600000
1;36,5;Не первый и не последний;Кирпичные;Евроремонт;11;Да;Да;4;0;4;3;2;0;0;3;3;0;0;2;1;3;11;8;0;6;2840000
2;60;Не первый и не последний;Кирпичные;Евроремонт;11;Да;Да;4;0;4;3;2;0;0;3;3;0;0;2;1;3;11;8;0;6;4400000
2;64,8;Первый;Кирпичные;Евроремонт;11;Да;Да;4;0;4;3;2;0;0;3;3;0;0;2;1;3;11;8;0;6;5000000
3;85,1;Не первый и не последний;Монолитные;Евроремонт;11;Да;Да;6;3;14;0;10;1;0;5;7;2;3;3;2;22;14;2;2;5;6150000
3;82;Не первый и не последний;Монолитные;Евроремонт;11;Да;Да;6;3;14;0;10;1;0;5;7;2;3;3;2;22;14;2;2;5;5600000
1;34,2;Первый;Панельные;Евроремонт;11;Да;Да;3;0;5;0;0;0;0;3;5;0;0;2;1;6;5;12;0;2;2400000
1;34,2;Первый;Панельные;Евроремонт;11;Нет;Да;1;0;7;0;0;0;0;1;5;0;0;2;1;6;5;1;0;2;2490000
1;54;Не первый и не последний;Панельные;Евроремонт;11;Нет;Да;0;0;7;0;0;0;0;1;4;0;0;0;1;3;5;2;0;0;2800000
1;37,4;Не первый и не последний;Панельные;Евроремонт;11;Да;Да;4;1;9;2;0;1;0;8;9;1;2;1;1;5;16;6;0;3;2700000
1;37,4;Не первый и не последний;Панельные;Евроремонт;11;Да;Да;4;1;9;2;0;1;0;8;9;1;2;1;1;5;16;6;0;3;2700000
1;37,4;Не первый и не последний;Панельные;Евроремонт;11;Да;Да;4;1;9;2;0;1;0;8;9;1;2;1;1;5;16;6;0;3;2700000
2;52,9;Не первый и не последний;Панельные;Евроремонт;11;Да;Да;4;1;9;0;0;1;0;7;7;1;2;1;1;5;16;6;0;3;3500000
3;81;Не первый и не последний;Панельные;Евроремонт;11;Да;Да;4;1;9;0;0;1;0;7;7;1;2;1;1;5;16;6;0;3;5200000
3;73;Не первый и не последний;Панельные;Евроремонт;11;Да;Да;4;1;7;0;0;1;0;8;9;1;2;1;1;5;16;5;0;2;5100000
3;73;Не первый и не последний;Панельные;Евроремонт;11;Да;Да;4;1;7;0;0;1;0;8;9;1;2;1;1;5;16;5;0;2;5100000
3;74;Не первый и не последний;Панельные;Евроремонт;11;Да;Да;11;2;13;0;2;0;0;5;12;5;1;6;2;14;22;3;0;8;5100000
2;84;Не первый и не последний;Смешанные;Евроремонт;11;Да;Нет;20;7;9;5;21;1;2;9;8;2;1;9;2;23;20;4;3;7;7600000
3;84;Не первый и не последний;Смешанные;Евроремонт;11;Да;Нет;20;7;9;5;21;1;2;9;8;2;1;9;2;23;20;4;3;7;7600000
3;83;Не первый и не последний;Смешанные;Евроремонт;11;Да;Да;20;7;10;3;22;1;2;13;7;2;2;9;2;24;20;5;3;7;7700000
4;112,1;Не первый и не последний;Смешанные;Евроремонт;11;Да;Да;18;10;10;3;17;1;3;26;19;7;0;8;2;24;15;6;20;5;8500000
3;126;Не первый и не последний;Кирпичные;Косметический ремонт;11;Да;Нет;2;0;4;2;0;1;0;2;2;1;1;2;1;3;2;0;2;4;10100000
2;63,2;Не первый и не последний;Кирпичные;Косметический ремонт;11;Да;Да;17;8;11;2;16;0;1;16;7;3;1;6;2;23;14;3;35;4;7100000
1;40,4;Последний;Кирпичные;Косметический ремонт;11;Да;Да;20;6;10;7;22;1;1;18;11;2;2;8;2;28;16;9;5;5;4050000
2;72;Не первый и не последний;Кирпичные;Косметический ремонт;11;Да;Да;2;2;3;1;2;0;0;3;2;1;0;0;1;2;2;2;0;4;6199000
3;85;Последний;Кирпичные;Косметический ремонт;11;Да;Да;16;11;9;3;17;1;3;26;19;6;0;8;2;25;17;6;20;5;7000000
1;41;Не первый и не последний;Кирпичные;Косметический ремонт;11;Да;Нет;17;10;6;1;13;1;1;15;6;4;5;1;2;16;11;4;22;1;3790000
1;43;Не первый и не последний;Кирпичные;Косметический ремонт;11;Да;Да;17;10;6;1;13;1;1;15;6;4;5;1;2;16;11;4;22;1;3650000
3;86;Последний;Монолитные;Косметический ремонт;11;Да;Да;6;3;14;0;10;1;0;5;7;2;3;3;2;22;14;2;2;5;5250000
1;34;Не первый и не последний;Панельные;Косметический ремонт;11;Да;Да;3;0;5;0;0;0;0;3;5;0;0;2;1;6;5;12;0;2;2400000
1;36;Не первый и не последний;Панельные;Косметический ремонт;11;Да;Да;0;0;8;0;0;0;0;1;5;0;0;0;0;2;4;2;0;0;2350000
1;37,3;Последний;Панельные;Косметический ремонт;11;Да;Нет;4;1;9;2;0;1;0;8;9;1;2;1;1;5;16;6;0;3;2550000
3;85;Не первый и не последний;Панельные;Косметический ремонт;11;Да;Нет;4;1;9;0;0;1;0;7;7;1;2;1;1;5;16;6;0;3;4999000
1;46,9;Не первый и не последний;Панельные;Косметический ремонт;11;Да;Нет;4;1;7;0;0;1;0;8;9;1;2;1;1;5;16;5;0;2;2900000
3;73;Не первый и не последний;Панельные;Косметический ремонт;11;Да;Да;3;0;7;0;0;1;0;7;6;0;2;1;1;5;16;5;0;3;4350000
2;67;Не первый и не последний;Панельные;Косметический ремонт;11;Да;Да;7;4;12;0;0;1;0;4;7;2;1;3;2;3;17;3;0;7;4150000
3;73;Первый;Панельные;Косметический ремонт;11;Да;Нет;4;0;10;2;0;1;0;7;7;1;3;1;1;5;17;7;0;3;4500000
3;65,7;Последний;Панельные;Косметический ремонт;11;Да;Нет;4;1;10;3;0;1;0;7;10;1;3;1;1;5;18;7;0;3;3750000
2;48;Не первый и не последний;Смешанные;Косметический ремонт;11;Да;Нет;18;10;10;3;17;1;3;26;19;7;0;8;2;24;15;6;20;5;4460000
2;43;Не первый и не последний;Кирпичные;Дизайнерский ремонт;12;Да;Нет;7;2;7;4;1;0;0;4;6;4;0;4;1;9;14;1;0;4;3550000
2;72,5;Не первый и не последний;Монолитные;Дизайнерский ремонт;12;Да;Нет;30;28;8;5;39;4;1;62;8;4;5;3;1;30;15;4;24;5;6590000
2;55;Последний;Монолитные;Дизайнерский ремонт;12;Да;Да;21;2;5;0;1;0;0;9;9;1;1;3;3;16;17;2;6;8;4350000
